"","x"
"204",2813
"205",6436
"206",3335
"207",5646
"208",2246
"209",166
"210",861
"211",2112
"212",3048
"213",5146
"214",3950
"215",534
"216",8220
"217",7666
"218",4324
"219",3141
"220",4184
"221",5954
"222",8
"223",7396
"224",7704
"225",7772
"226",5304
"227",7758
"228",6161
"229",3072
"230",1083
"231",4489
"232",6289
"233",2512
"234",8019
"235",3050
"236",3094
"237",3859
"238",5932
"239",7415
"240",4279
"241",144
"242",6654
"243",2516
"244",8086
"245",1577
"246",725
"247",2698
"248",2261
"249",3397
"250",6878
"251",4817
"252",5773
"253",6766
"254",4737
"255",3644
"256",7677
"257",972
"258",8138
"259",3315
"260",7235
"261",2181
"262",6571
"263",7052
"264",3445
"265",318
"266",60
"267",5668
"268",889
"269",798
"270",4544
"271",6699
"272",2737
"273",1764
"274",336
"275",5951
"276",4767
"277",2333
"278",3202
"279",5976
"280",7616
"281",7419
"282",5422
"283",6706
"284",3643
"285",2718
"286",7349
"287",5843
"288",6286
"289",7714
"290",4484
"291",3717
"292",2151
"293",7122
"294",1801
"295",5971
"296",4464
"297",1063
"298",2766
"299",6971
"300",1033
"301",7422
"302",4372
"303",2684
"304",1057
"305",3779
"306",8152
"307",893
"308",89
"309",678
"310",3962
"311",6820
"312",7644
"313",6354
"314",5463
"315",4975
"316",4947
"317",6282
"318",1077
"319",5063
"320",1692
"321",8089
"322",3421
"323",3856
"324",2476
"325",3318
"326",65
"327",620
"328",6254
"329",6336
"330",4050
"331",5087
"332",3800
"333",7492
"334",1903
"335",241
"336",3769
"337",6937
"338",5150
"339",1662
"340",6221
"341",556
"342",2161
"343",3791
"344",447
"345",5367
"346",1244
"347",3474
"348",2733
"349",5449
"350",7766
"351",3566
"352",5733
"353",4822
"354",4228
"355",4924
"356",1320
"357",910
"358",1440
"359",8150
"360",5528
"361",5390
"362",204
"363",2683
"364",5750
"365",4110
"366",5141
"367",4528
"368",3529
"369",1305
"370",4632
"371",7324
"372",1837
"373",525
"374",2213
"375",4460
"376",3033
"377",6473
"378",8001
"379",1763
"380",4352
"381",1228
"382",6927
"383",4380
"384",2657
"385",5041
"386",6653
"387",5725
"388",1323
"389",4155
"390",2762
"391",6424
"392",662
"393",5850
"394",5134
"395",2926
"396",6704
"397",6250
"398",7574
"399",7931
"400",3764
"401",6177
"402",3283
"403",4507
"404",188
"405",6218
"406",158
"407",7589
"408",874
"409",4047
"410",4714
"411",1613
"412",4931
"413",5352
"414",7737
"415",5815
"416",7112
"417",4578
"418",4051
"419",1899
"420",3493
"421",3407
"422",5013
"423",3914
"424",5614
"425",1018
"426",8167
"427",7693
"428",7403
"429",296
"430",7485
"431",7929
"432",5569
"433",970
"434",842
"435",3054
"436",6605
"437",8130
"438",4425
"439",3008
"440",2479
"441",3602
"442",6490
"443",1089
"444",1300
"445",4604
"446",1487
"447",8096
"448",2558
"449",2384
"450",6348
"451",2133
"452",554
"453",6617
"454",244
"455",6169
"456",368
"457",3700
"458",5645
"459",7793
"460",5033
"461",2055
"462",2248
"463",6482
"464",669
"465",3139
"466",7339
"467",4821
"468",4868
"469",43
"470",1839
"471",344
"472",2463
"473",2086
"474",1276
"475",5120
"476",7301
"477",6074
"478",8073
"479",1205
"480",7469
"481",6501
"482",7649
"483",2879
"484",8051
"485",2069
"486",7559
"487",7681
"488",2421
"489",5495
"490",3220
"491",7061
"492",797
"493",4224
"494",3745
"495",7507
"496",5555
"497",409
"498",2121
"499",5595
"500",4617
"501",6679
"502",8128
"503",642
"504",4197
"505",7599
"506",769
"507",5484
"508",321
"509",6302
"510",3527
"511",4135
"512",7679
"513",4157
"514",1915
"515",1216
"516",3724
"517",5605
"518",2855
"519",967
"520",1177
"521",804
"522",4022
"523",5700
"524",677
"525",6404
"526",7199
"527",4546
"528",1312
"529",1283
"530",2875
"531",4049
"532",5296
"533",137
"534",3934
"535",1848
"536",4825
"537",330
"538",11
"539",3688
"540",283
"541",3998
"542",2584
"543",724
"544",3451
"545",4681
"546",2343
"547",5707
"548",274
"549",5483
"550",1509
"551",6487
"552",510
"553",6470
"554",6138
"555",2639
"556",4220
"557",6331
"558",359
"559",4129
"560",7794
"561",1646
"562",133
"563",7249
"564",3169
"565",6673
"566",728
"567",8057
"568",440
"569",971
"570",4463
"571",633
"572",7251
"573",4780
"574",5917
"575",5757
"576",2355
"577",4128
"578",4586
"579",8093
"580",6147
"581",483
"582",5376
"583",2282
"584",4744
"585",2587
"586",4399
"587",2851
"588",7414
"589",3533
"590",694
"591",3361
"592",6173
"593",6991
"594",51
"595",3574
"596",6210
"597",7625
"598",1076
"599",2739
"600",2887
"601",4043
"602",5067
"603",1333
"604",6481
"605",7523
"606",6781
"607",1507
"608",2176
"609",2449
"610",7723
"611",3106
"612",2458
"613",5546
"614",4543
"615",7615
"616",128
"617",2830
"618",1043
"619",2783
"620",5817
"621",6520
"622",6549
"623",5124
"624",2983
"625",629
"626",5695
"627",22
"628",3661
"629",7078
"630",7544
"631",4867
"632",2667
"633",3919
"634",3467
"635",559
"636",1240
"637",8239
"638",4646
"639",3059
"640",4229
"641",5718
"642",169
"643",6609
"644",3795
"645",6779
"646",7685
"647",567
"648",512
"649",6570
"650",1570
"651",5200
"652",1876
"653",3121
"654",1982
"655",3215
"656",1439
"657",687
"658",4412
"659",5789
"660",6437
"661",671
"662",7528
"663",6474
"664",1685
"665",6135
"666",5735
"667",6788
"668",2483
"669",1039
"670",2045
"671",4261
"672",1958
"673",7664
"674",7130
"675",2109
"676",3403
"677",7578
"678",5336
"679",2719
"680",7851
"681",8269
"682",184
"683",6669
"684",287
"685",26
"686",5016
"687",2142
"688",1921
"689",7465
"690",4218
"691",201
"692",3236
"693",4661
"694",650
"695",1011
"696",1707
"697",6375
"698",3916
"699",2911
"700",1405
"701",7600
"702",7079
"703",173
"704",6288
"705",6406
"706",252
"707",762
"708",2922
"709",2671
"710",354
"711",3415
"712",1749
"713",3669
"714",7895
"715",7105
"716",610
"717",5525
"718",2204
"719",5407
"720",3001
"721",7413
"722",4649
"723",5803
"724",6579
"725",2283
"726",7211
"727",2768
"728",2595
"729",7614
"730",8179
"731",770
"732",2672
"733",4075
"734",6811
"735",8054
"736",1508
"737",4091
"738",1363
"739",7386
"740",7619
"741",1556
"742",1855
"743",2038
"744",142
"745",2325
"746",4098
"747",6892
"748",5281
"749",2450
"750",1460
"751",3077
"752",3654
"753",3056
"754",4858
"755",2010
"756",3979
"757",5453
"758",3375
"759",5239
"760",6440
"761",1826
"762",7624
"763",7076
"764",6454
"765",5654
"766",2993
"767",4475
"768",2076
"769",3790
"770",793
"771",1626
"772",2816
"773",1627
"774",4137
"775",4687
"776",6500
"777",1761
"778",4974
"779",2304
"780",4087
"781",4305
"782",2031
"783",6384
"784",4427
"785",7296
"786",2194
"787",6059
"788",1576
"789",3655
"790",2618
"791",5165
"792",6338
"793",7491
"794",2575
"795",1219
"796",1833
"797",500
"798",4392
"799",6660
"800",4879
"801",6447
"802",6085
"803",7896
"804",5513
"805",3573
"806",7505
"807",1878
"808",3681
"809",4333
"810",7816
"811",6714
"812",6154
"813",6372
"814",7576
"815",4689
"816",5434
"817",5370
"818",3497
"819",7074
"820",2860
"821",5114
"822",3209
"823",259
"824",5395
"825",3908
"826",2870
"827",7209
"828",7703
"829",6731
"830",7397
"831",6695
"832",4118
"833",6516
"834",6157
"835",4021
"836",350
"837",285
"838",1964
"839",408
"840",4056
"841",3149
"842",8272
"843",4477
"844",7904
"845",52
"846",986
"847",5404
"848",3416
"849",4662
"850",7429
"851",1829
"852",1537
"853",6117
"854",1208
"855",6484
"856",7531
"857",1029
"858",6606
"859",5556
"860",4366
"861",3809
"862",6961
"863",507
"864",7691
"865",5585
"866",2629
"867",1722
"868",7582
"869",5804
"870",896
"871",5791
"872",7176
"873",6530
"874",351
"875",7335
"876",312
"877",7314
"878",6955
"879",304
"880",5857
"881",3604
"882",6632
"883",5950
"884",4148
"885",5251
"886",386
"887",7754
"888",962
"889",7710
"890",3910
"891",2146
"892",6888
"893",587
"894",7029
"895",462
"896",335
"897",1479
"898",2242
"899",6479
"900",3924
"901",5970
"902",1773
"903",303
"904",5602
"905",3888
"906",2656
"907",3866
"908",6958
"909",6853
"910",8082
"911",5892
"912",4131
"913",5121
"914",4071
"915",6564
"916",538
"917",4809
"918",6278
"919",3126
"920",1523
"921",1737
"922",5388
"923",6497
"924",3631
"925",6580
"926",7071
"927",6170
"928",93
"929",6111
"930",7874
"931",2722
"932",7434
"933",792
"934",5639
"935",5762
"936",490
"937",187
"938",2228
"939",2393
"940",7538
"941",3874
"942",3571
"943",3818
"944",8213
"945",2003
"946",6098
"947",6942
"948",4928
"949",504
"950",2730
"951",4985
"952",5589
"953",432
"954",6648
"955",6595
"956",2312
"957",116
"958",160
"959",3063
"960",3107
"961",5337
"962",6191
"963",897
"964",5238
"965",1806
"966",3938
"967",1753
"968",4262
"969",5687
"970",7712
"971",2546
"972",3792
"973",7275
"974",1667
"975",3821
"976",5300
"977",4046
"978",2162
"979",4164
"980",4831
"981",5808
"982",3196
"983",6299
"984",4339
"985",5419
"986",6802
"987",2319
"988",5423
"989",6839
"990",6260
"991",3907
"992",1121
"993",789
"994",7587
"995",2544
"996",2160
"997",6787
"998",6022
"999",5338
"1000",8063
"1001",2693
"1002",2172
"1003",6456
"1004",5389
"1005",5169
"1006",6222
"1007",5011
"1008",1790
"1009",6347
"1010",450
"1011",938
"1012",2736
"1013",32
"1014",8116
"1015",1307
"1016",5560
"1017",3489
"1018",5975
"1019",3633
"1020",752
"1021",6903
"1022",1992
"1023",4167
"1024",8109
"1025",1716
"1026",5003
"1027",4626
"1028",746
"1029",323
"1030",4114
"1031",3583
"1032",2196
"1033",1145
"1034",8231
"1035",735
"1036",7185
"1037",6137
"1038",6931
"1039",3443
"1040",4938
"1041",1123
"1042",4290
"1043",4671
"1044",4233
"1045",3909
"1046",4040
"1047",4566
"1048",6528
"1049",2972
"1050",7200
"1051",467
"1052",6747
"1053",5693
"1054",464
"1055",7836
"1056",7967
"1057",4723
"1058",5577
"1059",1780
"1060",5481
"1061",1194
"1062",4207
"1063",845
"1064",49
"1065",5326
"1066",3607
"1067",779
"1068",4881
"1069",2864
"1070",3512
"1071",7069
"1072",6339
"1073",4025
"1074",1721
"1075",3368
"1076",6179
"1077",3603
"1078",3420
"1079",6804
"1080",6863
"1081",3994
"1082",1389
"1083",6587
"1084",7242
"1085",5091
"1086",6186
"1087",3303
"1088",5443
"1089",7312
"1090",5766
"1091",2649
"1092",5348
"1093",7006
"1094",3579
"1095",1587
"1096",6659
"1097",3772
"1098",3983
"1099",1012
"1100",740
"1101",6860
"1102",5638
"1103",5870
"1104",8098
"1105",7198
"1106",235
"1107",1856
"1108",299
"1109",2048
"1110",7346
"1111",7687
"1112",7736
"1113",4338
"1114",756
"1115",7622
"1116",5764
"1117",661
"1118",1926
"1119",5955
"1120",5859
"1121",4373
"1122",6202
"1123",7753
"1124",2285
"1125",5252
"1126",5079
"1127",1264
"1128",7509
"1129",1398
"1130",6459
"1131",6088
"1132",6400
"1133",805
"1134",1979
"1135",2952
"1136",412
"1137",2655
"1138",4557
"1139",1522
"1140",7351
"1141",7133
"1142",2789
"1143",3989
"1144",6304
"1145",1984
"1146",1292
"1147",3235
"1148",3101
"1149",76
"1150",4854
"1151",3370
"1152",4515
"1153",1617
"1154",3356
"1155",5350
"1156",7943
"1157",1072
"1158",218
"1159",1301
"1160",909
"1161",1251
"1162",5604
"1163",377
"1164",5969
"1165",1863
"1166",1451
"1167",3307
"1168",7965
"1169",5798
"1170",1743
"1171",6952
"1172",1477
"1173",242
"1174",4964
"1175",3006
"1176",581
"1177",2675
"1178",803
"1179",6244
"1180",3260
"1181",492
"1182",6912
"1183",1488
"1184",7676
"1185",2780
"1186",6152
"1187",4533
"1188",5579
"1189",6859
"1190",4826
"1191",1980
"1192",197
"1193",3025
"1194",8174
"1195",1143
"1196",2627
"1197",4298
"1198",6597
"1199",3465
"1200",4627
"1201",2678
"1202",1059
"1203",328
"1204",7970
"1205",5115
"1206",4295
"1207",2426
"1208",2966
"1209",1053
"1210",599
"1211",7406
"1212",6546
"1213",1259
"1214",3308
"1215",2633
"1216",1330
"1217",7994
"1218",2703
"1219",2659
"1220",5809
"1221",5092
"1222",7015
"1223",1504
"1224",35
"1225",2017
"1226",6363
"1227",4149
"1228",4805
"1229",855
"1230",6041
"1231",3127
"1232",8190
"1233",5963
"1234",5461
"1235",6131
"1236",3754
"1237",891
"1238",5318
"1239",3051
"1240",822
"1241",472
"1242",1676
"1243",6716
"1244",4052
"1245",5543
"1246",1437
"1247",253
"1248",6207
"1249",7278
"1250",7431
"1251",5445
"1252",4152
"1253",5448
"1254",2171
"1255",821
"1256",7873
"1257",848
"1258",7527
"1259",8102
"1260",8036
"1261",7407
"1262",4434
"1263",4303
"1264",7093
"1265",598
"1266",8237
"1267",470
"1268",643
"1269",1404
"1270",4624
"1271",2831
"1272",3737
"1273",3114
"1274",4485
"1275",931
"1276",5046
"1277",1752
"1278",2805
"1279",6220
"1280",6734
"1281",3789
"1282",532
"1283",215
"1284",5181
"1285",1424
"1286",5878
"1287",4165
"1288",2904
"1289",5897
"1290",698
"1291",441
"1292",1458
"1293",6691
"1294",1620
"1295",3074
"1296",701
"1297",4151
"1298",7719
"1299",676
"1300",2567
"1301",1741
"1302",6526
"1303",6762
"1304",3225
"1305",1912
"1306",2113
"1307",6071
"1308",3376
"1309",6206
"1310",5056
"1311",3312
"1312",6729
"1313",7602
"1314",7646
"1315",7847
"1316",361
"1317",5738
"1318",4808
"1319",1559
"1320",7226
"1321",4028
"1322",3182
"1323",1786
"1324",143
"1325",5257
"1326",1828
"1327",2794
"1328",772
"1329",7716
"1330",5941
"1331",2740
"1332",712
"1333",742
"1334",7825
"1335",7838
"1336",1631
"1337",668
"1338",1859
"1339",6421
"1340",4794
"1341",3073
"1342",2110
"1343",2379
"1344",1995
"1345",584
"1346",213
"1347",6050
"1348",2144
"1349",1117
"1350",4374
"1351",716
"1352",3286
"1353",2841
"1354",309
"1355",596
"1356",7442
"1357",2677
"1358",5655
"1359",672
"1360",2965
"1361",6412
"1362",444
"1363",5519
"1364",6750
"1365",7197
"1366",8067
"1367",1275
"1368",7945
"1369",2462
"1370",6573
"1371",6752
"1372",1641
"1373",5501
"1374",1922
"1375",3005
"1376",1310
"1377",4965
"1378",6541
"1379",3100
"1380",6215
"1381",7626
"1382",1260
"1383",2570
"1384",6740
"1385",7060
"1386",305
"1387",5081
"1388",5396
"1389",977
"1390",1366
"1391",2293
"1392",3568
"1393",2353
"1394",4959
"1395",4111
"1396",5308
"1397",3936
"1398",198
"1399",4299
"1400",3601
"1401",47
"1402",2327
"1403",607
"1404",6258
"1405",4344
"1406",1978
"1407",3819
"1408",6025
"1409",6123
"1410",3618
"1411",6466
"1412",5198
"1413",6064
"1414",5372
"1415",1019
"1416",1697
"1417",1217
"1418",2326
"1419",1593
"1420",7323
"1421",1997
"1422",6836
"1423",6407
"1424",7907
"1425",6694
"1426",4282
"1427",2996
"1428",8270
"1429",1796
"1430",6383
"1431",5137
"1432",5774
"1433",6142
"1434",6887
"1435",1612
"1436",7152
"1437",4655
"1438",4182
"1439",8022
"1440",1269
"1441",6237
"1442",794
"1443",4100
"1444",5694
"1445",7801
"1446",8244
"1447",1253
"1448",1777
"1449",1302
"1450",3504
"1451",4534
"1452",3317
"1453",6311
"1454",6718
"1455",6165
"1456",1788
"1457",5403
"1458",1985
"1459",2812
"1460",16
"1461",747
"1462",288
"1463",4289
"1464",895
"1465",3733
"1466",7878
"1467",400
"1468",4068
"1469",3229
"1470",3195
"1471",580
"1472",4657
"1473",4481
"1474",4672
"1475",7779
"1476",5984
"1477",2040
"1478",4908
"1479",7808
"1480",1936
"1481",5690
"1482",8241
"1483",171
"1484",3384
"1485",2825
"1486",2934
"1487",3223
"1488",1603
"1489",4619
"1490",8196
"1491",7489
"1492",2596
"1493",6296
"1494",6778
"1495",1611
"1496",2478
"1497",7750
"1498",4628
"1499",2811
"1500",1656
"1501",7498
"1502",1138
"1503",7124
"1504",5030
"1505",3945
"1506",2324
"1507",3400
"1508",7652
"1509",953
"1510",4005
"1511",420
"1512",4856
"1513",1422
"1514",1799
"1515",5275
"1516",3012
"1517",7116
"1518",945
"1519",2354
"1520",7686
"1521",7805
"1522",6972
"1523",457
"1524",4603
"1525",3906
"1526",7438
"1527",4258
"1528",6455
"1529",4857
"1530",5176
"1531",3454
"1532",1677
"1533",7232
"1534",7949
"1535",3597
"1536",3336
"1537",2586
"1538",2442
"1539",4232
"1540",7056
"1541",3689
"1542",1005
"1543",5384
"1544",7024
"1545",2357
"1546",6867
"1547",7948
"1548",6415
"1549",234
"1550",4112
"1551",2785
"1552",4846
"1553",729
"1554",2550
"1555",7963
"1556",6247
"1557",7613
"1558",1710
"1559",7806
"1560",6823
"1561",2878
"1562",7289
"1563",156
"1564",1383
"1565",1004
"1566",8079
"1567",7550
"1568",3024
"1569",3923
"1570",5665
"1571",6643
"1572",978
"1573",4901
"1574",3330
"1575",8257
"1576",1524
"1577",4008
"1578",2876
"1579",7588
"1580",4874
"1581",1650
"1582",979
"1583",3840
"1584",367
"1585",1951
"1586",2534
"1587",1827
"1588",2933
"1589",5965
"1590",4633
"1591",7281
"1592",7857
"1593",2394
"1594",5018
"1595",749
"1596",4195
"1597",627
"1598",5052
"1599",527
"1600",7272
"1601",6352
"1602",8052
"1603",5156
"1604",2492
"1605",7175
"1606",7953
"1607",4575
"1608",248
"1609",579
"1610",1831
"1611",6671
"1612",2208
"1613",7533
"1614",7925
"1615",1787
"1616",1988
"1617",2988
"1618",7735
"1619",3409
"1620",7586
"1621",4761
"1622",1961
"1623",4417
"1624",1466
"1625",387
"1626",3325
"1627",8110
"1628",1854
"1629",4284
"1630",1178
"1631",3963
"1632",301
"1633",6333
"1634",641
"1635",6858
"1636",3301
"1637",8225
"1638",5977
"1639",4592
"1640",3449
"1641",560
"1642",5119
"1643",2814
"1644",7959
"1645",3132
"1646",4445
"1647",229
"1648",2536
"1649",974
"1650",4032
"1651",3075
"1652",5564
"1653",1870
"1654",1295
"1655",191
"1656",1157
"1657",2666
"1658",658
"1659",1069
"1660",2553
"1661",199
"1662",1747
"1663",2603
"1664",1655
"1665",153
"1666",4851
"1667",8074
"1668",5711
"1669",3217
"1670",2500
"1671",8117
"1672",1444
"1673",926
"1674",8005
"1675",3848
"1676",4866
"1677",1421
"1678",5284
"1679",2759
"1680",4738
"1681",3041
"1682",1794
"1683",2429
"1684",2643
"1685",4645
"1686",5356
"1687",6568
"1688",4835
"1689",1528
"1690",1084
"1691",286
"1692",7824
"1693",3124
"1694",7877
"1695",597
"1696",4775
"1697",4433
"1698",2164
"1699",2042
"1700",1357
"1701",4706
"1702",5822
"1703",5966
"1704",2886
"1705",7596
"1706",4971
"1707",3517
"1708",1885
"1709",1572
"1710",6776
"1711",174
"1712",3208
"1713",6871
"1714",681
"1715",390
"1716",3865
"1717",151
"1718",5990
"1719",291
"1720",4505
"1721",1515
"1722",2311
"1723",1513
"1724",5159
"1725",3771
"1726",4461
"1727",3266
"1728",3076
"1729",446
"1730",5517
"1731",2652
"1732",13
"1733",2078
"1734",5157
"1735",4658
"1736",6524
"1737",2624
"1738",4349
"1739",6865
"1740",7375
"1741",7343
"1742",6172
"1743",1994
"1744",652
"1745",2253
"1746",2185
"1747",5624
"1748",7721
"1749",273
"1750",7437
"1751",5670
"1752",3810
"1753",6337
"1754",7910
"1755",6140
"1756",236
"1757",280
"1758",7604
"1759",4756
"1760",4088
"1761",1447
"1762",1822
"1763",381
"1764",3165
"1765",2681
"1766",6043
"1767",5952
"1768",1080
"1769",2577
"1770",6509
"1771",2872
"1772",2580
"1773",5379
"1774",7833
"1775",4716
"1776",1589
"1777",7684
"1778",6849
"1779",614
"1780",6551
"1781",3360
"1782",2433
"1783",7966
"1784",2219
"1785",3749
"1786",6664
"1787",7810
"1788",4569
"1789",933
"1790",1663
"1791",3448
"1792",4728
"1793",5272
"1794",7975
"1795",6275
"1796",6879
"1797",843
"1798",5830
"1799",1812
"1800",5328
"1801",8250
"1802",4545
"1803",5236
"1804",3665
"1805",3902
"1806",1932
"1807",1024
"1808",5473
"1809",3969
"1810",4127
"1811",4981
"1812",8210
"1813",7280
"1814",4883
"1815",5767
"1816",6915
"1817",1968
"1818",2064
"1819",664
"1820",6818
"1821",7450
"1822",2070
"1823",3089
"1824",1106
"1825",4174
"1826",4059
"1827",6806
"1828",4904
"1829",4383
"1830",19
"1831",3027
"1832",7126
"1833",7916
"1834",385
"1835",918
"1836",2969
"1837",5967
"1838",1273
"1839",6300
"1840",6287
"1841",8153
"1842",952
"1843",3774
"1844",4824
"1845",7715
"1846",7853
"1847",4762
"1848",5424
"1849",438
"1850",4522
"1851",6636
"1852",1133
"1853",5310
"1854",7655
"1855",2765
"1856",7984
"1857",6993
"1858",8034
"1859",61
"1860",4288
"1861",1563
"1862",5890
"1863",5900
"1864",1759
"1865",7046
"1866",5237
"1867",7106
"1868",7440
"1869",159
"1870",4132
"1871",3156
"1872",7065
"1873",1884
"1874",1975
"1875",7193
"1876",6037
"1877",207
"1878",429
"1879",4595
"1880",5080
"1881",5021
"1882",4573
"1883",468
"1884",3064
"1885",1512
"1886",6413
"1887",6132
"1888",2747
"1889",2590
"1890",7930
"1891",5915
"1892",3049
"1893",3137
"1894",4860
"1895",8253
"1896",249
"1897",7383
"1898",6004
"1899",7439
"1900",4154
"1901",2510
"1902",208
"1903",491
"1904",3704
"1905",67
"1906",7454
"1907",4490
"1908",6133
"1909",489
"1910",1399
"1911",2818
"1912",1067
"1913",7317
"1914",6325
"1915",6328
"1916",6739
"1917",2338
"1918",1505
"1919",7521
"1920",6852
"1921",1774
"1922",1814
"1923",8047
"1924",3426
"1925",5643
"1926",1186
"1927",2653
"1928",5202
"1929",4396
"1930",1209
"1931",7405
"1932",5190
"1933",1265
"1934",5986
"1935",3013
"1936",2366
"1937",8033
"1938",255
"1939",3671
"1940",3261
"1941",6214
"1942",2889
"1943",760
"1944",202
"1945",4158
"1946",8131
"1947",6725
"1948",590
"1949",4200
"1950",4196
"1951",2175
"1952",4336
"1953",1146
"1954",5099
"1955",6895
"1956",521
"1957",623
"1958",6814
"1959",6438
"1960",7291
"1961",5192
"1962",3155
"1963",1184
"1964",7451
"1965",4763
"1966",1713
"1967",1001
"1968",4630
"1969",4235
"1970",5540
"1971",4296
"1972",2955
"1973",3985
"1974",7765
"1975",7784
"1976",97
"1977",237
"1978",937
"1979",2309
"1980",4325
"1981",1062
"1982",2686
"1983",2173
"1984",5637
"1985",2169
"1986",1497
"1987",7729
"1988",2093
"1989",6965
"1990",1940
"1991",6650
"1992",4482
"1993",1003
"1994",7577
"1995",5891
"1996",4683
"1997",3030
"1998",4777
"1999",5068
"2000",6754
"2001",5691
"2002",955
"2003",7657
"2004",5241
"2005",7791
"2006",3842
"2007",6464
"2008",8120
"2009",7218
"2010",3576
"2011",6938
"2012",3095
"2013",2925
"2014",1025
"2015",5293
"2016",8101
"2017",3625
"2018",5534
"2019",4162
"2020",3584
"2021",5196
"2022",6833
"2023",506
"2024",3038
"2025",4024
"2026",7310
"2027",2274
"2028",4516
"2029",6661
"2030",6213
"2031",5689
"2032",3036
"2033",4542
"2034",2399
"2035",4778
"2036",3290
"2037",4185
"2038",1907
"2039",5017
"2040",7334
"2041",8240
"2042",4180
"2043",1036
"2044",7751
"2045",2745
"2046",7826
"2047",4011
"2048",6196
"2049",7609
"2050",3257
"2051",697
"2052",1817
"2053",1354
"2054",5105
"2055",4765
"2056",6430
"2057",7246
"2058",8228
"2059",4310
"2060",6633
"2061",7517
"2062",6232
"2063",405
"2064",5752
"2065",5747
"2066",1729
"2067",731
"2068",5978
"2069",3957
"2070",5617
"2071",7496
"2072",3794
"2073",7342
"2074",261
"2075",4583
"2076",4227
"2077",2938
"2078",3959
"2079",7089
"2080",3967
"2081",6663
"2082",3206
"2083",6361
"2084",6709
"2085",5616
"2086",465
"2087",8274
"2088",7638
"2089",4923
"2090",4537
"2091",7270
"2092",907
"2093",3670
"2094",7163
"2095",214
"2096",2915
"2097",1164
"2098",1234
"2099",3567
"2100",2705
"2101",1939
"2102",5930
"2103",4802
"2104",7473
"2105",1996
"2106",2035
"2107",1607
"2108",4093
"2109",6764
"2110",685
"2111",6155
"2112",4597
"2113",721
"2114",3944
"2115",1402
"2116",3556
"2117",4618
"2118",569
"2119",74
"2120",1020
"2121",6208
"2122",7132
"2123",2547
"2124",2033
"2125",5599
"2126",3801
"2127",3280
"2128",7221
"2129",5712
"2130",917
"2131",7503
"2132",2566
"2133",1254
"2134",1085
"2135",3804
"2136",1211
"2137",3045
"2138",1125
"2139",820
"2140",3507
"2141",1348
"2142",73
"2143",388
"2144",4407
"2145",5578
"2146",6344
"2147",3881
"2148",886
"2149",5108
"2150",2504
"2151",549
"2152",5796
"2153",5698
"2154",7266
"2155",6350
"2156",6945
"2157",2664
"2158",5779
"2159",1280
"2160",1082
"2161",4355
"2162",3728
"2163",1391
"2164",5846
"2165",5816
"2166",813
"2167",4503
"2168",7220
"2169",5149
"2170",1462
"2171",5383
"2172",3440
"2173",6511
"2174",4470
"2175",5204
"2176",2056
"2177",7134
"2178",3018
"2179",6303
"2180",6068
"2181",2491
"2182",1784
"2183",4147
"2184",4039
"2185",5341
