"","x"
"1034",6257
"1035",3772
"1036",970
"1037",1745
"1038",5899
"1039",6727
"1040",8143
"1041",6323
"1042",6825
"1043",1088
"1044",713
"1045",628
"1046",8261
"1047",1449
"1048",4928
"1049",7034
"1050",2508
"1051",156
"1052",4984
"1053",5450
"1054",7691
"1055",1308
"1056",6079
"1057",2788
"1058",5177
"1059",7656
"1060",1261
"1061",2561
"1062",1712
"1063",1566
"1064",2078
"1065",844
"1066",1586
"1067",3336
"1068",2584
"1069",5569
"1070",4745
"1071",4934
"1072",1981
"1073",4619
"1074",2361
"1075",1888
"1076",4297
"1077",6409
"1078",6750
"1079",3432
"1080",6123
"1081",487
"1082",5549
"1083",1428
"1084",1755
"1085",178
"1086",3694
"1087",4541
"1088",7185
"1089",350
"1090",5769
"1091",1248
"1092",5086
"1093",483
"1094",1509
"1095",1034
"1096",8088
"1097",268
"1098",4789
"1099",1769
"1100",1098
"1101",4365
"1102",5548
"1103",4601
"1104",4479
"1105",6999
"1106",1734
"1107",1056
"1108",7901
"1109",1200
"1110",2952
"1111",7408
"1112",2505
"1113",6255
"1114",457
"1115",1684
"1116",414
"1117",1163
"1118",4398
"1119",2124
"1120",1153
"1121",5726
"1122",1537
"1123",6899
"1124",8070
"1125",317
"1126",5823
"1127",3935
"1128",2367
"1129",5764
"1130",1834
"1131",3321
"1132",3082
"1133",5194
"1134",5315
"1135",5449
"1136",2061
"1137",6961
"1138",4524
"1139",1799
"1140",327
"1141",4997
"1142",1599
"1143",4821
"1144",6934
"1145",4036
"1146",6188
"1147",1026
"1148",2499
"1149",7276
"1150",1996
"1151",530
"1152",91
"1153",1813
"1154",7249
"1155",3938
"1156",2108
"1157",4195
"1158",919
"1159",2375
"1160",4530
"1161",7570
"1162",2933
"1163",6540
"1164",759
"1165",6777
"1166",3428
"1167",1517
"1168",321
"1169",1702
"1170",755
"1171",1558
"1172",4063
"1173",1765
"1174",3602
"1175",290
"1176",3120
"1177",4278
"1178",5873
"1179",3777
"1180",505
"1181",8014
"1182",1770
"1183",3054
"1184",5425
"1185",1149
"1186",1365
"1187",3384
"1188",3255
"1189",7826
"1190",4589
"1191",7109
"1192",5134
"1193",7040
"1194",7352
"1195",43
"1196",8120
"1197",73
"1198",6356
"1199",7071
"1200",2702
"1201",3914
"1202",6813
"1203",6616
"1204",5707
"1205",6930
"1206",276
"1207",1440
"1208",7437
"1209",564
"1210",3500
"1211",3472
"1212",4162
"1213",1730
"1214",3356
"1215",2931
"1216",5784
"1217",4026
"1218",7599
"1219",6520
"1220",4604
"1221",5832
"1222",5541
"1223",7413
"1224",5267
"1225",4411
"1226",7068
"1227",7980
"1228",939
"1229",1659
"1230",7555
"1231",3442
"1232",4005
"1233",6638
"1234",1475
"1235",1332
"1236",6761
"1237",6008
"1238",2037
"1239",6697
"1240",3645
"1241",4072
"1242",6936
"1243",3824
"1244",6701
"1245",5213
"1246",7801
"1247",8152
"1248",5645
"1249",1234
"1250",4975
"1251",2336
"1252",6143
"1253",8096
"1254",5242
"1255",6000
"1256",6935
"1257",5928
"1258",1608
"1259",2743
"1260",6527
"1261",7631
"1262",7375
"1263",3516
"1264",2455
"1265",2940
"1266",5714
"1267",5119
"1268",736
"1269",5792
"1270",5460
"1271",5867
"1272",1117
"1273",7188
"1274",3861
"1275",3851
"1276",6787
"1277",4665
"1278",1833
"1279",6054
"1280",7886
"1281",2438
"1282",3677
"1283",7425
"1284",3967
"1285",7238
"1286",616
"1287",5257
"1288",7416
"1289",577
"1290",1857
"1291",1668
"1292",472
"1293",5884
"1294",1541
"1295",2012
"1296",4413
"1297",8051
"1298",1774
"1299",1471
"1300",3523
"1301",3927
"1302",2723
"1303",3835
"1304",4664
"1305",854
"1306",2463
"1307",8242
"1308",7744
"1309",6630
"1310",573
"1311",5160
"1312",504
"1313",5931
"1314",4715
"1315",7424
"1316",6741
"1317",5938
"1318",3316
"1319",8149
"1320",7720
"1321",7698
"1322",7676
"1323",5630
"1324",7393
"1325",2669
"1326",7464
"1327",2964
"1328",2269
"1329",4498
"1330",502
"1331",5789
"1332",2537
"1333",7515
"1334",4263
"1335",1146
"1336",230
"1337",6660
"1338",2521
"1339",6095
"1340",7878
"1341",5920
"1342",7768
"1343",4521
"1344",476
"1345",8167
"1346",1139
"1347",5056
"1348",3672
"1349",744
"1350",5747
"1351",3606
"1352",2180
"1353",1058
"1354",6109
"1355",2402
"1356",8019
"1357",6739
"1358",601
"1359",7086
"1360",1047
"1361",5889
"1362",1216
"1363",1089
"1364",8233
"1365",3317
"1366",3834
"1367",4538
"1368",3687
"1369",1466
"1370",6238
"1371",288
"1372",1368
"1373",7252
"1374",7078
"1375",2007
"1376",6081
"1377",4966
"1378",4344
"1379",7947
"1380",3670
"1381",6634
"1382",104
"1383",3592
"1384",2635
"1385",1773
"1386",3011
"1387",5363
"1388",6958
"1389",3929
"1390",1516
"1391",5809
"1392",4859
"1393",7789
"1394",153
"1395",4833
"1396",2533
"1397",7659
"1398",6308
"1399",2656
"1400",2833
"1401",5602
"1402",2847
"1403",4615
"1404",4501
"1405",3379
"1406",3831
"1407",3098
"1408",5001
"1409",4870
"1410",1991
"1411",858
"1412",3086
"1413",7545
"1414",580
"1415",3073
"1416",1459
"1417",5293
"1418",8033
"1419",5582
"1420",7933
"1421",3841
"1422",2015
"1423",8238
"1424",357
"1425",7670
"1426",6296
"1427",1853
"1428",617
"1429",1979
"1430",4048
"1431",1067
"1432",1279
"1433",144
"1434",7313
"1435",5259
"1436",5660
"1437",7415
"1438",5943
"1439",7778
"1440",2460
"1441",4638
"1442",995
"1443",4691
"1444",2643
"1445",6144
"1446",5400
"1447",5033
"1448",3409
"1449",4289
"1450",1758
"1451",4856
"1452",6246
"1453",927
"1454",4193
"1455",936
"1456",3721
"1457",6161
"1458",3764
"1459",5465
"1460",4330
"1461",1217
"1462",2721
"1463",3684
"1464",6848
"1465",8156
"1466",496
"1467",7544
"1468",3563
"1469",2452
"1470",4942
"1471",6984
"1472",7554
"1473",3809
"1474",4635
"1475",1244
"1476",6172
"1477",6850
"1478",2719
"1479",442
"1480",5680
"1481",1563
"1482",6379
"1483",6736
"1484",4457
"1485",4290
"1486",5381
"1487",5025
"1488",5699
"1489",1417
"1490",6440
"1491",7619
"1492",296
"1493",3329
"1494",470
"1495",3121
"1496",2285
"1497",2626
"1498",7816
"1499",7052
"1500",7445
"1501",3247
"1502",3512
"1503",225
"1504",6729
"1505",641
"1506",51
"1507",3732
"1508",4276
"1509",5777
"1510",3480
"1511",5026
"1512",6612
"1513",6683
"1514",5698
"1515",881
"1516",8197
"1517",4431
"1518",3886
"1519",5128
"1520",892
"1521",1230
"1522",2436
"1523",3200
"1524",5279
"1525",5472
"1526",5034
"1527",6831
"1528",2191
"1529",7168
"1530",7337
"1531",2063
"1532",1903
"1533",2923
"1534",3843
"1535",7608
"1536",7411
"1537",6987
"1538",2878
"1539",7859
"1540",2820
"1541",962
"1542",3001
"1543",7576
"1544",7911
"1545",6171
"1546",1528
"1547",342
"1548",1110
"1549",4765
"1550",6552
"1551",445
"1552",400
"1553",8269
"1554",7814
"1555",860
"1556",7268
"1557",5429
"1558",2676
"1559",3751
"1560",6061
"1561",3381
"1562",1709
"1563",6880
"1564",3643
"1565",3204
"1566",5834
"1567",5727
"1568",170
"1569",6420
"1570",2589
"1571",7021
"1572",5701
"1573",2694
"1574",2140
"1575",7222
"1576",501
"1577",7647
"1578",1189
"1579",3551
"1580",5402
"1581",7923
"1582",676
"1583",2426
"1584",3717
"1585",2324
"1586",3407
"1587",4884
"1588",2587
"1589",3353
"1590",750
"1591",2102
"1592",7486
"1593",3325
"1594",4813
"1595",7827
"1596",436
"1597",4924
"1598",3679
"1599",3837
"1600",5207
"1601",5721
"1602",934
"1603",3177
"1604",1554
"1605",6474
"1606",2175
"1607",6214
"1608",1165
"1609",6275
"1610",1352
"1611",6173
"1612",7427
"1613",4051
"1614",7817
"1615",2599
"1616",4010
"1617",5108
"1618",3702
"1619",5016
"1620",6369
"1621",8225
"1622",3434
"1623",7791
"1624",1489
"1625",7309
"1626",5348
"1627",4097
"1628",3536
"1629",6030
"1630",7948
"1631",6115
"1632",6285
"1633",5625
"1634",5216
"1635",6252
"1636",7561
"1637",1458
"1638",6917
"1639",8270
"1640",1401
"1641",1625
"1642",3229
"1643",901
"1644",649
"1645",333
"1646",3252
"1647",4704
"1648",5258
"1649",4903
"1650",2856
"1651",6749
"1652",7455
"1653",1309
"1654",2780
"1655",5265
"1656",4862
"1657",6398
"1658",3973
"1659",3392
"1660",3058
"1661",7214
"1662",1019
"1663",7564
"1664",4350
"1665",3999
"1666",1569
"1667",8209
"1668",2513
"1669",237
"1670",5319
"1671",1297
"1672",2145
"1673",4409
"1674",7539
"1675",4416
"1676",7426
"1677",5648
"1678",6339
"1679",4119
"1680",8205
"1681",4015
"1682",6434
"1683",3931
"1684",3744
"1685",5121
"1686",7070
"1687",2842
"1688",5009
"1689",2663
"1690",6306
"1691",2473
"1692",1513
"1693",3093
"1694",2728
"1695",6626
"1696",1205
"1697",7724
"1698",3020
"1699",6028
"1700",843
"1701",5290
"1702",5584
"1703",7443
"1704",7951
"1705",7011
"1706",5114
"1707",3874
"1708",3301
"1709",2282
"1710",5021
"1711",3306
"1712",7895
"1713",4181
"1714",630
"1715",7255
"1716",1756
"1717",5820
"1718",6596
"1719",7669
"1720",3243
"1721",7414
"1722",7736
"1723",4399
"1724",6648
"1725",7655
"1726",2141
"1727",7524
"1728",7483
"1729",2386
"1730",1746
"1731",1977
"1732",8121
"1733",1601
"1734",5253
"1735",4783
"1736",4832
"1737",4851
"1738",6771
"1739",829
"1740",3420
"1741",6617
"1742",3206
"1743",5542
"1744",1215
"1745",3567
"1746",3180
"1747",3710
"1748",7193
"1749",3108
"1750",6772
"1751",3688
"1752",6582
"1753",2071
"1754",529
"1755",1500
"1756",7745
"1757",454
"1758",1319
"1759",420
"1760",3391
"1761",313
"1762",195
"1763",7858
"1764",2919
"1765",4717
"1766",5071
"1767",1197
"1768",1264
"1769",6408
"1770",7665
"1771",4271
"1772",4340
"1773",5136
"1774",6102
"1775",6521
"1776",7845
"1777",4989
"1778",4443
"1779",4767
"1780",6549
"1781",1327
"1782",4526
"1783",116
"1784",567
"1785",4200
"1786",7852
"1787",946
"1788",4860
"1789",2058
"1790",6689
"1791",270
"1792",5798
"1793",1254
"1794",3150
"1795",7074
"1796",2975
"1797",5310
"1798",5183
"1799",4658
"1800",6221
"1801",3875
"1802",7133
"1803",5527
"1804",3009
"1805",3249
"1806",1619
"1807",3106
"1808",5049
"1809",355
"1810",1928
"1811",983
"1812",2755
"1813",359
"1814",2134
"1815",6665
"1816",2962
"1817",4681
"1818",5771
"1819",5480
"1820",3050
"1821",5632
"1822",3095
"1823",5609
"1824",6276
"1825",4607
"1826",3663
"1827",506
"1828",3617
"1829",7734
"1830",3695
"1831",52
"1832",6584
"1833",1744
"1834",2817
"1835",4000
"1836",2261
"1837",5211
"1838",765
"1839",1171
"1840",4577
"1841",6479
"1842",6704
"1843",3863
"1844",6855
"1845",3041
"1846",1683
"1847",686
"1848",3521
"1849",377
"1850",354
"1851",1224
"1852",4980
"1853",5840
"1854",405
"1855",7000
"1856",3976
"1857",931
"1858",6714
"1859",46
"1860",4796
"1861",6406
"1862",3253
"1863",4643
"1864",6316
"1865",2399
"1866",7874
"1867",1413
"1868",3644
"1869",5581
"1870",715
"1871",1312
"1872",6001
"1873",6734
"1874",6383
"1875",4207
"1876",6901
"1877",7747
"1878",1238
"1879",6588
"1880",5821
"1881",3580
"1882",1290
"1883",233
"1884",1643
"1885",2592
"1886",6658
"1887",2509
"1888",5866
"1889",6524
"1890",4737
"1891",5998
"1892",7054
"1893",5185
"1894",7841
"1895",8115
"1896",588
"1897",8160
"1898",2200
"1899",6241
"1900",4023
"1901",1274
"1902",7195
"1903",7651
"1904",2291
"1905",2204
"1906",2615
"1907",834
"1908",204
"1909",7254
"1910",5306
"1911",4786
"1912",2434
"1913",4076
"1914",6363
"1915",4136
"1916",5849
"1917",7536
"1918",2882
"1919",2334
"1920",831
"1921",6898
"1922",6096
"1923",3582
"1924",8043
"1925",1104
"1926",3188
"1927",3648
"1928",2431
"1929",610
"1930",5228
"1931",737
"1932",4662
"1933",5176
"1934",2943
"1935",7661
"1936",2083
"1937",6997
"1938",1768
"1939",933
"1940",1072
"1941",822
"1942",8123
"1943",5366
"1944",447
"1945",1009
"1946",5109
"1947",797
"1948",3724
"1949",2049
"1950",5250
"1951",344
"1952",2408
"1953",1177
"1954",1887
"1955",4069
"1956",8024
"1957",4013
"1958",1897
"1959",608
"1960",6149
"1961",700
"1962",2892
"1963",6372
"1964",7247
"1965",55
"1966",5528
"1967",5044
"1968",2891
"1969",3821
"1970",7693
"1971",1951
"1972",7996
"1973",7186
"1974",6430
"1975",5663
"1976",7334
"1977",1655
"1978",8039
"1979",7454
"1980",4677
"1981",3312
"1982",7098
"1983",6566
"1984",7652
"1985",4834
"1986",694
"1987",6763
"1988",6870
"1989",711
"1990",4839
"1991",863
"1992",8018
"1993",2753
"1994",1718
"1995",6047
"1996",8178
"1997",6651
"1998",4469
"1999",495
"2000",8124
"2001",2096
"2002",2346
"2003",7267
"2004",7767
"2005",2880
"2006",784
"2007",3880
"2008",2404
"2009",5611
"2010",7213
"2011",4241
"2012",2016
"2013",5153
"2014",250
"2015",3790
"2016",7234
"2017",2915
"2018",7740
"2019",840
"2020",642
"2021",3706
"2022",5733
"2023",7681
"2024",8016
"2025",4400
"2026",5180
"2027",5304
"2028",2033
"2029",2697
"2030",2711
"2031",5702
"2032",5125
"2033",95
"2034",3314
"2035",5667
"2036",7755
"2037",7603
"2038",3564
"2039",7684
"2040",6137
"2041",63
"2042",4793
"2043",3042
"2044",8240
"2045",1057
"2046",5979
"2047",7291
"2048",1814
"2049",3537
"2050",3947
"2051",2936
"2052",1551
"2053",7919
"2054",6711
"2055",336
"2056",2983
"2057",8044
"2058",5038
"2059",6132
"2060",7046
"2061",2681
"2062",3743
"2063",7395
"2064",475
"2065",6455
"2066",4795
"2067",4502
"2068",1519
"2069",1490
"2070",4559
"2071",7943
"2072",2773
"2073",1038
"2074",7944
"2075",7060
"2076",4057
"2077",3185
"2078",6127
"2079",2558
"2080",6253
"2081",4093
"2082",6562
"2083",6380
"2084",7969
"2085",2495
"2086",1214
"2087",3087
"2088",5007
"2089",7102
"2090",1277
"2091",67
"2092",5854
"2093",742
"2094",1167
"2095",2441
"2096",8057
"2097",1948
"2098",1494
"2099",1099
"2100",5525
"2101",1764
"2102",7140
"2103",2403
"2104",7759
"2105",5618
"2106",5717
"2107",5046
"2108",3
"2109",7271
"2110",8072
"2111",376
"2112",2866
"2113",4192
"2114",6247
"2115",1933
"2116",3298
"2117",2980
"2118",6483
"2119",202
"2120",2632
"2121",670
"2122",2184
"2123",6268
"2124",1416
"2125",7880
"2126",3292
"2127",2739
"2128",2873
"2129",7101
"2130",339
"2131",2446
"2132",2159
"2133",7598
"2134",838
"2135",3211
"2136",6178
"2137",3545
"2138",965
"2139",5441
"2140",4603
"2141",683
"2142",855
"2143",6041
"2144",3968
"2145",6567
"2146",7492
"2147",973
"2148",6503
"2149",7055
"2150",3922
"2151",2352
"2152",590
"2153",6943
"2154",6664
"2155",7653
"2156",4528
"2157",3817
"2158",3614
"2159",3543
"2160",3061
"2161",866
"2162",5409
"2163",3182
"2164",5040
"2165",8122
"2166",3319
"2167",3635
"2168",2034
"2169",6435
"2170",6972
"2171",7806
"2172",3700
"2173",21
"2174",1665
"2175",5521
"2176",5554
"2177",2327
"2178",3507
"2179",1075
"2180",6946
