"","x"
"361",995
"362",5300
"363",4508
"364",6895
"365",4420
"366",5258
"367",2992
"368",1319
"369",1500
"370",1261
"371",7604
"372",2402
"373",3159
"374",1306
"375",1126
"376",7691
"377",3168
"378",6262
"379",4076
"380",2147
"381",894
"382",6887
"383",5385
"384",1140
"385",1934
"386",2320
"387",5729
"388",5680
"389",5669
"390",7747
"391",3795
"392",7028
"393",6799
"394",5566
"395",5834
"396",433
"397",7201
"398",2739
"399",6554
"400",1929
"401",5561
"402",3376
"403",6558
"404",3958
"405",6928
"406",4503
"407",7170
"408",6234
"409",2648
"410",5906
"411",6065
"412",821
"413",3331
"414",6973
"415",5856
"416",7360
"417",6211
"418",960
"419",6802
"420",5690
"421",7923
"422",7129
"423",4516
"424",5815
"425",6862
"426",3634
"427",915
"428",2794
"429",513
"430",7746
"431",1230
"432",7050
"433",3504
"434",5713
"435",2085
"436",3666
"437",2798
"438",7324
"439",6734
"440",7412
"441",5982
"442",4628
"443",1908
"444",5009
"445",76
"446",6267
"447",5375
"448",7765
"449",3855
"450",5694
"451",3083
"452",4378
"453",2166
"454",4022
"455",1716
"456",846
"457",6489
"458",5250
"459",8083
"460",5862
"461",3670
"462",6867
"463",7314
"464",6448
"465",876
"466",1147
"467",2210
"468",244
"469",3880
"470",983
"471",5683
"472",7539
"473",3876
"474",2164
"475",8032
"476",6019
"477",4057
"478",2013
"479",6603
"480",2129
"481",5238
"482",3911
"483",6621
"484",7816
"485",2304
"486",4265
"487",1845
"488",2024
"489",1244
"490",7689
"491",3534
"492",724
"493",4765
"494",7654
"495",6743
"496",7800
"497",7144
"498",3135
"499",1889
"500",606
"501",2964
"502",2382
"503",4893
"504",3786
"505",2095
"506",7200
"507",5887
"508",3187
"509",4132
"510",5535
"511",6843
"512",197
"513",342
"514",4502
"515",4634
"516",999
"517",790
"518",2808
"519",6284
"520",7307
"521",8030
"522",771
"523",6573
"524",3474
"525",5076
"526",1362
"527",2180
"528",8127
"529",67
"530",3065
"531",3423
"532",4681
"533",3698
"534",7749
"535",3219
"536",851
"537",2088
"538",5760
"539",2949
"540",5505
"541",1476
"542",4574
"543",3488
"544",6688
"545",3934
"546",6268
"547",7775
"548",1629
"549",4934
"550",1425
"551",536
"552",3681
"553",2311
"554",1401
"555",1745
"556",2979
"557",7275
"558",1095
"559",3390
"560",434
"561",8010
"562",945
"563",4868
"564",2516
"565",4840
"566",7
"567",2695
"568",6320
"569",5205
"570",6563
"571",2805
"572",104
"573",2644
"574",5798
"575",5895
"576",2920
"577",5572
"578",1935
"579",7951
"580",1219
"581",3771
"582",6255
"583",2548
"584",1541
"585",6757
"586",4177
"587",286
"588",7521
"589",4491
"590",1953
"591",3452
"592",1090
"593",5783
"594",213
"595",5342
"596",8273
"597",3350
"598",5563
"599",656
"600",8235
"601",2372
"602",88
"603",4888
"604",7481
"605",4287
"606",2174
"607",647
"608",4276
"609",6703
"610",1129
"611",4714
"612",5749
"613",3056
"614",3115
"615",1743
"616",1304
"617",4821
"618",7149
"619",4092
"620",4460
"621",5698
"622",3284
"623",14
"624",3404
"625",2731
"626",207
"627",8090
"628",711
"629",6254
"630",1596
"631",1052
"632",7508
"633",2066
"634",3907
"635",2185
"636",2951
"637",5547
"638",602
"639",5151
"640",7083
"641",493
"642",4859
"643",1380
"644",7237
"645",3436
"646",1545
"647",2629
"648",5271
"649",5778
"650",5355
"651",7002
"652",3970
"653",2472
"654",7734
"655",386
"656",7650
"657",4180
"658",6642
"659",435
"660",5546
"661",303
"662",2606
"663",7631
"664",6781
"665",3460
"666",1242
"667",5539
"668",5130
"669",805
"670",4750
"671",4677
"672",126
"673",4732
"674",2785
"675",4540
"676",1606
"677",1217
"678",6042
"679",6547
"680",5041
"681",1759
"682",217
"683",1303
"684",3974
"685",1250
"686",928
"687",4817
"688",4580
"689",770
"690",5128
"691",7489
"692",1074
"693",2542
"694",6059
"695",943
"696",3991
"697",3721
"698",6749
"699",6461
"700",5072
"701",2557
"702",2510
"703",3403
"704",4185
"705",1555
"706",2800
"707",7579
"708",15
"709",1804
"710",431
"711",7717
"712",1828
"713",7948
"714",8046
"715",1423
"716",6132
"717",7614
"718",1633
"719",2600
"720",54
"721",3330
"722",1136
"723",7399
"724",7553
"725",4042
"726",3323
"727",5144
"728",4424
"729",5435
"730",1577
"731",1965
"732",6152
"733",2060
"734",4689
"735",4870
"736",3483
"737",2751
"738",3677
"739",2437
"740",3176
"741",4982
"742",1149
"743",5843
"744",6499
"745",3849
"746",6591
"747",4640
"748",1925
"749",7080
"750",4133
"751",7601
"752",3668
"753",2573
"754",1843
"755",2388
"756",3248
"757",1906
"758",3775
"759",2179
"760",5804
"761",7209
"762",5661
"763",3434
"764",2852
"765",4047
"766",968
"767",1957
"768",2281
"769",4138
"770",440
"771",1624
"772",4009
"773",1620
"774",55
"775",553
"776",4081
"777",5786
"778",6261
"779",7455
"780",4949
"781",6938
"782",3353
"783",6154
"784",7244
"785",144
"786",426
"787",5368
"788",5512
"789",6745
"790",7351
"791",781
"792",3617
"793",3749
"794",5569
"795",1516
"796",1869
"797",4016
"798",1599
"799",5495
"800",6584
"801",3772
"802",4931
"803",7387
"804",5003
"805",6287
"806",4221
"807",1241
"808",2348
"809",5333
"810",2750
"811",2634
"812",7430
"813",7191
"814",5425
"815",3553
"816",1708
"817",94
"818",1835
"819",6095
"820",3480
"821",5270
"822",7217
"823",5648
"824",4203
"825",4781
"826",7316
"827",3836
